resource_id,name,category,subcategory,services,address,city,state,postal_code,country,phone,website,latitude,longitude,notes,source
KS-OP-CHALLENGES,Challenges Inc.,other,Intervention Program | Batterer Intervention,Batterer intervention program; behavioral treatment services,10550 Barkley St Ste 400,Overland Park,KS,66212,USA,913-381-3585,,38.9352,-94.6488,,verified_web
MD-BALTIMORE-CHANA,CHANA,domestic_violence,Multi-Service | Domestic Violence,Shelter; legal advocacy; financial support; counseling,P.O. Box 3391,Baltimore,MD,21228,USA,410-234-0030,https://chanabaltimore.org,,,Confidential shelter; Serves Jewish community,verified_web
UT-SAN-CHANGES,Changes Counseling & Consultation,mental_health,Counseling | Mental Health,Counseling; substance abuse treatment; domestic violence services,720 E 3900 S Ste 201,Salt Lake City,UT,84107,USA,801-542-7060,,40.6870,-111.8720,,verified_web
NC-CHA-CCLA,Charlotte Center for Legal Advocacy,legal_aid,Legal | Civil Legal Aid,Legal services; advocacy; economic security support; family stability services,5535 Albemarle Rd,Charlotte,NC,28212,USA,704-376-1600,https://charlottelegaladvocacy.org,35.1995,-80.7587,,verified_web
VA-CHE-CVWAP,Chesapeake Victim/Witness Assistance Program,legal_aid,Legal | Victim Advocacy,Legal advocacy; court accompaniment; victim support,307 Albemarle Dr,Chesapeake,VA,23322,USA,757-382-6417,https://www.cityofchesapeake.net,36.6872,-76.2486,,verified_web
AZ-PHX-CPLC,Chicanos Por La Causa - De Colores,housing_shelter,Shelter | Domestic Violence & Trafficking,Shelter; DV/SA services; trafficking support,1112 E Buckeye Rd,Phoenix,AZ,85034,US,602-269-1515,https://cplc.org/,,,Culturally specific services,verified_web
HI-HONOLULU-CFS,Child & Family Service - O'ahu,housing_shelter,Shelter | Domestic Violence,Emergency shelter; 90-day shelter; hotline; counseling; support groups,91-1841 Fort Weaver Rd,Ewa Beach,HI,96706,USA,808-841-0822,https://www.childandfamilyservice.org,,,Confidential shelter,verified_web
DE-WILM-CHILD,CHILD Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; family services; perpetrator intervention; child services,507 Philadelphia Pike,Wilmington,DE,19809,USA,302-762-6110,https://www.childinc.com,,,Confidential shelter,verified_web
IA-DESMOINES-CFI,Children & Families of Iowa Domestic Violence Services,housing_shelter,Shelter | Domestic Violence,Emergency shelter; outreach; transitional housing; community education,1111 University Ave,Des Moines,IA,50314,USA,515-243-6147,https://cfiowa.org,,,Confidential shelter,verified_web
MA-WATERTOWN-CHILDREN,Children's Charter Key Program,mental_health,Counseling | Trauma Recovery,Counseling; trauma services; family therapy,32 Arsenal St,Watertown,MA,02472,USA,781-894-4307,https://key.org,,,,verified_web
SD-SXF-CHS,Children's Home Shelter for Family Safety,housing_shelter,Shelter | Domestic Violence,Shelter; crisis intervention; counseling; legal advocacy; case management,2501 W 41st St,Sioux Falls,SD,57105,USA,605-338-4880,https://chssd.org,43.5147,-96.7602,Confidential shelter,verified_web
AZ-MESA-CHRYSALIS,Chrysalis,housing_shelter,Shelter | Domestic Violence,Counseling; shelter; transitional housing; advocacy,"2055 W University Dr, Suite 6",Mesa,AZ,85201,US,480-890-3039,https://noabuse.org/,,,Comprehensive DV services,verified_web
FL-MIAMI-CWS,Church World Service Miami,legal_aid,Legal | Immigration Legal Aid,Immigration assistance; legal status support,1924 NW 84th Ave,Doral,FL,33126,USA,305-774-6770,https://cwsglobal.org,,,Serves immigrants,verified_web
CA-FREMONT-YFS,City of Fremont Youth & Family Services,mental_health,Counseling | Youth Services,Family counseling; crisis support,"39155 Liberty St, Suite E500",Fremont,CA,94538,US,510-574-2100,https://fremont.gov/,,,City services,verified_web
FL-JAX-CVS,City of Jacksonville Crime Victim Services,other,Multi-Service | Crime Victim Support,Financial assistance; advocacy; referrals,230 E Bay St,Jacksonville,FL,32202,USA,904-255-3388,https://www.coj.net,,,,verified_web
OR-ORE-CWS,Clackamas Women's Services,housing_shelter,Shelter | Domestic Violence,Hotline; shelter; transitional housing; counseling; youth programs; prevention,256 Warner Milne Rd,Oregon City,OR,97045,USA,503-654-2288,https://www.cwsor.org,45.3365,-122.5900,Confidential shelter,verified_web
GA-JONESBORO-CCAFV,Clayton County Association Against Family Violence,housing_shelter,Shelter | Domestic Violence,Emergency shelter; counseling; advocacy,P.O. Box 1312,Jonesboro,GA,30237,USA,770-961-7233,https://ccafv.org,,,Confidential shelter; Multilingual services,verified_web
UT-SLC-CLD3,CLD3 Counseling,other,Intervention Program | Batterer Intervention,Counseling; support groups; batterer intervention,1155 S Main St,Salt Lake City,UT,84111,USA,801-521-4227,,40.7435,-111.8910,,verified_web
UT-WJO-CLINICAL,Clinical Consultants West Jordan,other,Intervention Program | Batterer Intervention,Batterer intervention program; counseling,9067 S 1300 W,West Jordan,UT,84088,USA,801-233-8670,,40.5860,-111.9260,,verified_web
FL-FTLAUD-CCLA,Coast to Coast Legal Aid of South Florida Inc.,legal_aid,Legal | Domestic Violence,Legal representation; family law; injunctions; trafficking support,491 N State Rd 7,Plantation,FL,33317,USA,954-736-2400,https://www.coasttocoastlegalaid.org,,,,verified_web
FL-HOMESTEAD-COFFO,COFFO Immigration Project,legal_aid,Legal | Immigration Legal Aid,Immigration legal services; advocacy,816 N Krome Ave Ste 204,Homestead,FL,33030,USA,305-247-4779,https://coffoimmigration.org,,,Multilingual services,verified_web
MI-BINGHAMFARMS-COMMONGROUND,Common Ground,other,Multi-Service | Crisis Support,Crisis intervention; legal advocacy; referrals; domestic violence support; sexual assault support,30200 Telegraph Rd Ste 300,Bingham Farms,MI,48025,USA,248-456-0909,https://commongroundhelps.org,,,,verified_web
MD-HYATTSVILLE-CCSI,Community Crisis Services Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; hotline; counseling; legal advocacy,P.O. Box 1955,Hyattsville,MD,20788,USA,301-731-1203,https://crisisservices.org,,,Confidential shelter,verified_web
MD-HYA-CCSI,Community Crisis Services Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; hotline; counseling; legal advocacy; court accompaniment,PO Box 2425,Hyattsville,MD,20784,USA,301-731-1203,https://www.ccsimd.org,38.9496,-76.9406,Confidential shelter,verified_web
ND-FAR-CHSI,Community Health Service Inc. Victim Advocacy Program,domestic_violence,Multi-Service | Domestic Violence Support,Crisis intervention; safety planning; legal advocacy; housing assistance; referrals,1451 44th Ave S,Fargo,ND,58103,USA,800-556-9661,https://www.chsi.com,46.8153,-96.8024,,verified_web
DE-WILM-CLASI,Community Legal Aid Society Inc.,legal_aid,Legal | Civil Legal Aid,Legal representation; domestic violence legal services; disability law,100 W 10th St Ste 801,Wilmington,DE,19801,USA,800-773-0606,https://www.declasi.org,,,,verified_web
CA-SF-CUAV,Community United Against Violence (CUAV),domestic_violence,Advocacy | LGBTQ+ Services,Advocacy; counseling; violence prevention,427 S Van Ness Ave,San Francisco,CA,94103,US,415-333-4357,https://cuav.org/,,,LGBTQ+ focused services,verified_web
MN-MINNEAPOLIS-CUHCC,Community University Health Care Center,mental_health,Counseling | Domestic Violence,Medical care; counseling; legal services; advocacy,2001 Bloomington Ave,Minneapolis,MN,55404,USA,612-301-3433,https://cuhcc.umn.edu,,,,verified_web
CA-SANPABLO-CVS,Community Violence Solutions - San Pablo,sexual_assault,Advocacy | Sexual Assault Services,Crisis services; prevention; treatment,"2101 Van Ness St, Suite 302",San Pablo,CA,94806,US,800-670-7273,https://cvsolutions.org/,,,Regional services,verified_web
CA-SANRAFAEL-CVS,Community Violence Solutions - San Rafael,sexual_assault,Advocacy | Sexual Assault Services,Crisis services; prevention; treatment,"4340 Redwood Hwy, Suite F154",San Rafael,CA,94903,US,800-670-7273,https://cvsolutions.org/,,,Multiple locations,verified_web
CA-SF-CYC,Community Youth Center SF,mental_health,Counseling | Youth Services,Youth development; family services,1038 Post St,San Francisco,CA,94109,US,415-775-2636,https://cycsf.org/,,,Youth-focused org,verified_web
PA-PHI-CONGRESO,Congreso de Latinos Unidos Domestic Violence Program,domestic_violence,Multi-Service | Domestic Violence Support,Counseling; advocacy; case management; support groups; interpretation,216 W Somerset St,Philadelphia,PA,19133,USA,215-763-8870,https://www.congreso.net,39.9962,-75.1346,Multilingual services; Serves Latino community,verified_web
PA-PHL-CONGRESO,Congreso De Latinos Unidos Latina DV Program,domestic_violence,Counseling | Domestic Violence,Counseling; case management; support groups; interpretation,216 W Somerset St,Philadelphia,PA,19133,USA,215-763-8870,https://www.congreso.net,,,Multilingual services,verified_web
IL-CHICAGO-CAWC,Connections for Abused Women and their Children,housing_shelter,Shelter | Domestic Violence,Shelter; hotline; counseling; advocacy,P.O. Box 1515,Chicago,IL,60690,USA,773-278-4566,https://www.cawc.org,,,Confidential shelter,verified_web
WA-SEA-CONSEJO,Consejo Counseling & Referral Service,domestic_violence,Multi-Service | Domestic Violence Support,Legal advocacy; family advocacy; counseling; transitional housing,3808 S Angeline St,Seattle,WA,98118,USA,206-461-4880,https://consejocounseling.org,47.5435,-122.2840,Multilingual services,verified_web
IN-INDY-COF,Constructing Our Future Inc.,housing_shelter,Transitional Housing | Reentry Support,Transitional housing; reentry support,PO Box 441542,Indianapolis,IN,46244,USA,317-209-4624,https://cofindy.org,,,Serves formerly incarcerated women,verified_web
DE-WILM-CONTACT,Contact Lifeline Inc Wilmington,sexual_assault,Crisis | Sexual Assault,Hotline; crisis counseling; rape prevention; education,P.O. Box 9525,Wilmington,DE,19809,USA,800-262-9800,https://www.contactlifeline.org,,,,verified_web
DE-WIL-LIFELINE,Contact Lifeline Inc.,mental_health,Counseling | Crisis Support,Crisis intervention; suicide prevention; sexual assault counseling; referrals,1213 Delaware Ave,Wilmington,DE,19806,USA,800-262-9800,https://www.contactlifeline.org,39.7566,-75.5585,,verified_web
CA-CONCORD-CCFJC,Contra Costa Family Justice Center (Concord),other,Multi-Service | Family Violence Support,DV/SA services; advocacy,"2151 Salvio St, Suite 201",Concord,CA,94520,US,925-521-6366,https://cocofamilyjustice.org/,,,Multiple locations,verified_web
CA-RICHMOND-CCFJC,Contra Costa Family Justice Center (Richmond),other,Multi-Service | Family Violence Support,DV/SA services; advocacy,256 24th St,Richmond,CA,94804,US,925-281-0970,https://cocofamilyjustice.org/,,,Multiple locations,verified_web
OK-OKC-COPE,Cope Inc.,other,Intervention Program | Batterer Intervention,Batterer intervention; education; prevention programs,2701 N Oklahoma Ave,Oklahoma City,OK,73105,USA,405-528-8686,,,,verified_web,
CA-SANMATEO-CORA,CORA (Community Overcoming Relationship Abuse),housing_shelter,Shelter | Domestic Violence,Shelter; counseling; prevention programs,2211 Palm Ave,San Mateo,CA,94403,US,800-300-1080,https://corasupport.org/,,,Comprehensive DV services,verified_web
MN-BLOOMINGTON-CORNERSTONE,Cornerstone Advocacy Service,housing_shelter,Shelter | Domestic Violence,Shelter; hotline; advocacy; crisis intervention,1000 W 80th St,Bloomington,MN,55420,USA,952-884-0330,https://cornerstonemn.org,,,Confidential shelter,verified_web
UT-SLC-CORNERSTONE,Cornerstone Counseling Center VOA,mental_health,Counseling | Domestic Violence Treatment,Individual therapy; group therapy; domestic violence treatment,447 W Bearcat Dr,Salt Lake City,UT,84115,USA,801-355-2846,https://www.voaut.org,40.7075,-111.9000,,verified_web
LA-NEWORLEANS-COVENANT,Covenant House New Orleans,housing_shelter,Shelter | Youth Services,Youth shelter; housing; counseling; support services,611 N Rampart St,New Orleans,LA,70112,USA,504-327-9509,https://covenanthousenola.org,,,Serves youth,verified_web
WA-VAN-COWLITZ,Cowlitz Indian Tribe Pathways to Healing Program,domestic_violence,Multi-Service | Indigenous Support,Advocacy; counseling; community healing; education,1055 9th Ave,Longview,WA,98632,USA,360-397-8228,https://cowlitz.org,46.1382,-122.9382,Serves Native American communities,verified_web
NY-NYC-CVTC,Crime Victims Treatment Center,mental_health,Counseling | Trauma Recovery,Crisis intervention; trauma-focused therapy; group counseling; legal advocacy,40 Exchange Pl Ste 510,New York,NY,10005,USA,212-523-4728,https://www.cvtcnyc.org,,,,",verified_web"
IL-TINLEY-CCSS,Crisis Center for South Suburbia,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; advocacy; intervention programs,P.O. Box 39,Tinley Park,IL,60477,USA,708-429-7233,https://crisisctr.org,,,Confidential shelter,verified_web
IA-OTTUMWA-CIAC,Crisis Intervention & Advocacy Center,domestic_violence,Multi-Service | Domestic Violence,Crisis intervention; case management; transitional housing; support groups; legal advocacy; court accompaniment,P.O. Box 446,Ottumwa,IA,52501,USA,800-400-4884,https://www.ciacottumwa.org,,,Multilingual services,verified_web
AL-HSV-CSNA,Crisis Services of North Alabama,domestic_violence,Shelter | Crisis Services,Shelter; court advocacy; counseling (adult & child); case management; referrals; education,406 Pratt Ave NE,Huntsville,AL,35801,US,256-716-1000,https://csna.org/,,,Shelter location confidential; office listed,verified_web
TN-NAS-CROSSROADS,Crossroads Counseling Associates LLC,other,Intervention Program | Batterer Intervention,Batterer intervention program; counseling classes,1200 Clinton St Ste 212,Nashville,TN,37203,USA,615-256-2327,,36.1640,-86.7980,,verified_web
NC-CON-CVAN,CVAN (Cabarrus Victims Assistance Network),housing_shelter,Shelter | Domestic Violence,Shelter; advocacy; crisis support; services for children,PO Box 1747,Concord,NC,28026,USA,704-788-2826,https://www.cvan.org,35.4088,-80.5803,Confidential shelter,verified_web
WA-KEN-DAWN,DAWN Domestic Abuse Women's Network,housing_shelter,Shelter | Domestic Violence,Shelter; advocacy; counseling; education,PO Box 1449,Kent,WA,98035,USA,425-656-7867,https://dawnrising.org,47.3809,-122.2348,Confidential shelter,verified_web
RI-PRO-DAYONE,Day One Rhode Island,sexual_assault,Crisis Center | Sexual Assault,Hotline; counseling; advocacy; prevention education; therapy,100 Medway St,Providence,RI,02906,USA,800-494-8100,https://www.dayoneri.org,41.8333,-71.3947,,verified_web
TX-HOU-DAYA,DAYA Inc.,domestic_violence,Multi-Service | Culturally Specific Support,Advocacy; counseling; community education; support services,PO Box 670086,Houston,TX,77267,USA,713-981-7645,https://www.dayahouston.org,29.7604,-95.3698,Serves South Asian community; Multilingual services,verified_web
DC-DC-DASH,DC Alliance for Safe Housing (DASH),housing_shelter,Transitional Housing | Domestic Violence,Housing assistance; referrals; transitional housing; workshops,1522 Pennsylvania Ave SE,Washington,DC,20003,USA,202-462-3274,https://dashdc.org,38.8840,-76.9865,,verified_web
DC-DC-DCRCC,DC Rape Crisis Center,sexual_assault,Crisis Center | Sexual Assault,Hotline; counseling; advocacy; support groups; referrals,PO Box 34125,Washington,DC,20043,USA,202-333-7273,https://dcrcc.org,38.9072,-77.0369,,verified_web
DC-DC-DAWN,Deaf Abused Women's Network,domestic_violence,Advocacy | Domestic Violence,Advocacy; support services; deaf services,P.O. Box 71035,Washington,DC,20024,USA,202-559-5366,https://dawnmd.org,,,Serves Deaf community,verified_web
OH-COL-DWAVE,Deaf World Against Violence Everywhere (DWAVE),domestic_violence,Multi-Service | Disability Support,Advocacy; crisis support; community education,760 Kinnear Rd,Columbus,OH,43212,USA,614-678-5476,https://dwaveohio.org,,,,"Serves Deaf and hard-of-hearing communities,verified_web"
CA-OAK-DEAFHOPE,DeafHope,domestic_violence,Advocacy | Deaf Community Services,DV/SA services; advocacy; education,470 27th St,Oakland,CA,94612,US,510-735-8553,https://deaf-hope.org/,,,Serves Deaf survivors,verified_web
DE-WILM-DVLS,Delaware Volunteer Legal Services Inc.,legal_aid,Legal | Civil Legal Aid,Legal assistance; family law; protection orders,100 W 10th St Ste 907,Wilmington,DE,19801,USA,302-478-8850,https://dvls.org,,,,verified_web
DE-WIL-DVLS,Delaware Volunteer Legal Services Inc.,legal_aid,Legal | Civil Legal Aid,Legal representation; family law; protection orders,100 W 10th St Ste 1007,Wilmington,DE,19801,USA,302-478-8850,https://www.dvls.org,39.7447,-75.5484,,verified_web
