var1,var2,correlation,abs_correlation,strength,direction,likely_structural,scale_effect,redundant_feature_pair
on_tribal_lands,fem_age_60-69,-0.07755670156388872,0.07755670156388872,weak,negative,False,False,False
fem_age_70-79,age_coef_variation,0.07740401351502364,0.07740401351502364,weak,positive,False,False,False
nat_amer_victims,firearm_nonmarried,-0.0772680808955857,0.0772680808955857,weak,negative,False,False,False
fem_pop,male_poverty_rate,0.07725600229981334,0.07725600229981334,weak,positive,True,False,False
sex_assaults,asian_adj_rate,-0.07723387692743154,0.07723387692743154,weak,negative,False,False,False
data_year,dv_total,0.07665847153760155,0.07665847153760155,weak,positive,False,False,False
on_tribal_lands,avg_years_schooling,-0.07663413244239327,0.07663413244239327,weak,negative,False,False,False
data_year,victim_offender_rel_spouse,0.07615423730758074,0.07615423730758074,weak,positive,False,False,False
data_year,black_victims,0.07561134259819188,0.07561134259819188,weak,positive,False,False,False
other_race_pop,fem_age_70-79,0.07557062453794829,0.07557062453794829,weak,positive,False,False,False
data_year,poverty_gender_disparity_score,0.07493801777467114,0.07493801777467114,weak,positive,False,False,False
asian_victims,hispanic_adj_rate,0.07493401651513602,0.07493401651513602,weak,positive,False,False,False
nat_amer_victims,involving_firearm,-0.07490554303559209,0.07490554303559209,weak,negative,False,False,False
firearm_nonmarried,asian_pop,-0.07490067338424132,0.07490067338424132,weak,negative,False,True,False
labor_force_ratio,asian_adj_rate,-0.07489012690066581,0.07489012690066581,weak,negative,False,False,False
poverty_gender_disparity_score,%_at_least_high_school,0.07408787964795155,0.07408787964795155,weak,positive,False,False,False
%_fem_age_40-49,%_at_least_bach_degree,-0.07378482462660234,0.07378482462660234,weak,negative,False,False,False
avg_years_schooling,black_adj_rate,-0.07372233918675793,0.07372233918675793,weak,negative,False,False,False
nat_amer_victims,victims_age_40_49,-0.07331301431622006,0.07331301431622006,weak,negative,False,False,False
hispanic_pop,male_poverty_rate,0.07322571651024899,0.07322571651024899,weak,positive,True,False,False
victims_age_80_plus,%_fem_age_18-29,0.07224216385475388,0.07224216385475388,weak,positive,False,False,False
poverty_gender_disparity_score,all_labor_force_part,0.07209496134238269,0.07209496134238269,weak,positive,False,False,False
dv_total,asian_adj_rate,-0.07204019598535567,0.07204019598535567,weak,negative,False,False,False
nat_amer_victims,victims_age_50_59,-0.07187381437048765,0.07187381437048765,weak,negative,False,False,False
nat_amer_victims,near_school,-0.07170704557105169,0.07170704557105169,weak,negative,False,False,False
nat_amer_victims,fem_age_60-69,-0.07159441748002586,0.07159441748002586,weak,negative,False,False,False
near_school,black_adj_rate,0.07098600257496193,0.07098600257496193,weak,positive,False,False,False
victim_offender_nonmarried_partner,%_at_least_bach_degree,-0.07020955854185845,0.07020955854185845,weak,negative,False,False,False
%_fem_age_18-29,male_poverty_rate,0.06948508296239973,0.06948508296239973,weak,positive,False,False,False
black_pop,mhhi,-0.06932119114574216,0.06932119114574216,weak,negative,False,False,False
nat_amer_victims,victims_age_60_69,-0.06917856611118291,0.06917856611118291,weak,negative,False,False,False
nat_amer_pop,hispanic_adj_rate,-0.06884568043147207,0.06884568043147207,weak,negative,True,False,False
fem_poverty_rate,asian_adj_rate,-0.06857552587440531,0.06857552587440531,weak,negative,False,False,False
poverty_gender_disparity_score,mhhi,-0.06839959121977619,0.06839959121977619,weak,negative,False,False,False
hispanic_pop,fem_age_50-59,-0.0682931730748237,0.0682931730748237,weak,negative,False,False,False
other_race_pop,nat_amer_adj_rate,-0.06796567220773352,0.06796567220773352,weak,negative,True,False,False
fem_poverty_rate,hispanic_adj_rate,-0.06775607441071789,0.06775607441071789,weak,negative,False,False,False
asian_pop,fem_age_50-59,0.06760651861108762,0.06760651861108762,weak,positive,False,False,False
white_victims,asian_adj_rate,-0.0675357367314647,0.0675357367314647,weak,negative,False,False,False
white_pop,fem_age_50-59,0.06751381371077368,0.06751381371077368,weak,positive,False,False,False
other_race_pop,unemployment_rate,0.06730784346121857,0.06730784346121857,weak,positive,True,False,False
sex_assaults,gun_deaths_per_100k,-0.06700409904769238,0.06700409904769238,weak,negative,False,False,False
hispanic_pop,black_adj_rate,-0.06700305149058271,0.06700305149058271,weak,negative,True,False,False
data_year,asian_adj_rate,0.06643087391461548,0.06643087391461548,weak,positive,False,False,False
poverty_gender_disparity_score,avg_years_schooling,-0.0662182061938276,0.0662182061938276,weak,negative,False,False,False
other_race_pop,avg_years_schooling,0.06571807688313619,0.06571807688313619,weak,positive,False,True,False
fem_age_80+,male_poverty_rate,-0.0657092400734865,0.0657092400734865,weak,negative,False,False,False
poverty_gender_disparity_score,nat_amer_adj_rate,0.0655701249748267,0.0655701249748267,weak,positive,False,False,False
asian_victims,fem_age_50-59,0.06545580893344448,0.06545580893344448,weak,positive,False,False,False
%_fem_age_40-49,nat_amer_adj_rate,0.06523779909053005,0.06523779909053005,weak,positive,False,False,False
firearm_nonmarried,%_fem_age_30-39,0.0639567487104402,0.0639567487104402,weak,positive,False,False,False
fem_age_80+,mhhi,-0.06391731304188472,0.06391731304188472,weak,negative,False,False,False
fem_age_70-79,poverty_gender_disparity_score,0.06373318595054525,0.06373318595054525,weak,positive,False,False,False
data_year,victims_age_18_29,0.06314352248655491,0.06314352248655491,weak,positive,False,False,False
fem_pop,fem_poverty_rate,0.06289229798904843,0.06289229798904843,weak,positive,True,False,False
black_pop,fem_labor_force_part,-0.06275373816462124,0.06275373816462124,weak,negative,False,False,False
black_pop,fem_age_50-59,0.06223074370287251,0.06223074370287251,weak,positive,False,False,False
fem_age_70-79,fem_poverty_rate,0.0620013020581412,0.0620013020581412,weak,positive,False,False,False
victims_age_70_79,all_labor_force_part,-0.06175625324024867,0.06175625324024867,weak,negative,False,False,False
fem_age_70-79,white_adj_rate,-0.06174653477170285,0.06174653477170285,weak,negative,False,False,False
male_poverty_rate,asian_adj_rate,-0.061602814237298874,0.061602814237298874,weak,negative,False,False,False
on_tribal_lands,gun_deaths_per_100k,0.06138867131946549,0.06138867131946549,weak,positive,False,False,False
data_year,fem_age_60-69,-0.06129821625615701,0.06129821625615701,weak,negative,False,False,False
victim_offender_rel_spouse,age_coef_variation,-0.06121661153611004,0.06121661153611004,weak,negative,False,False,False
sex_assaults,all_labor_force_part,0.06091879719986263,0.06091879719986263,weak,positive,False,False,False
mhhi,nat_amer_adj_rate,0.06076921156459452,0.06076921156459452,weak,positive,False,False,False
%_fem_age_40-49,hispanic_adj_rate,0.06068048110449755,0.06068048110449755,weak,positive,False,False,False
nat_amer_victims,victim_offender_nonmarried_partner,-0.06051470509046038,0.06051470509046038,weak,negative,False,False,False
victims_age_80_plus,male_poverty_rate,0.06010945025539453,0.06010945025539453,weak,positive,False,False,False
near_school,mhhi,0.06006558835810243,0.06006558835810243,weak,positive,False,False,False
nat_amer_victims,dv_total,-0.0598186800960075,0.0598186800960075,weak,negative,True,False,False
victims_age_80_plus,%_at_least_bach_degree,0.05936311171828457,0.05936311171828457,weak,positive,False,False,False
on_tribal_lands,%_fem_age_18-29,0.05923858374012582,0.05923858374012582,weak,positive,False,False,False
dv_total,%_at_least_bach_degree,-0.05912126828626001,0.05912126828626001,weak,negative,False,False,False
diversity_index,age_coef_variation,-0.05901630262711617,0.05901630262711617,weak,negative,False,False,False
black_victims,%_fem_age_18-29,0.05893900088830119,0.05893900088830119,weak,positive,False,False,False
hispanic_victims,male_poverty_rate,0.058712069443646174,0.058712069443646174,weak,positive,False,False,False
sex_assaults,poverty_gender_disparity_score,-0.05866270609041251,0.05866270609041251,weak,negative,False,False,False
%_fem_age_30-39,fem_poverty_rate,-0.058596096391940154,0.058596096391940154,weak,negative,False,False,False
on_tribal_lands,%_fem_age_40-49,-0.058259115045089786,0.058259115045089786,weak,negative,False,False,False
black_victims,%_fem_age_30-39,0.057937455310726776,0.057937455310726776,weak,positive,False,False,False
victims_age_80_plus,fem_poverty_rate,0.05782023349567462,0.05782023349567462,weak,positive,False,False,False
sex_assaults,male_poverty_rate,0.0575861810688747,0.0575861810688747,weak,positive,False,False,False
white_pop,age_coef_variation,0.057489916203107894,0.057489916203107894,weak,positive,False,False,False
victims_age_60_69,all_labor_force_part,-0.05746114628568968,0.05746114628568968,weak,negative,False,False,False
labor_force_ratio,unemployment_rate,-0.057199341064816805,0.057199341064816805,weak,negative,False,False,False
unemployment_rate,mhhi,-0.05712027123874416,0.05712027123874416,weak,negative,False,False,False
data_year,nat_amer_adj_rate,0.056913958926101814,0.056913958926101814,weak,positive,False,False,False
gun_deaths_per_100k,hispanic_adj_rate,0.05641336633809138,0.05641336633809138,weak,positive,False,False,False
victims_age_70_79,mhhi,0.055831561199013544,0.055831561199013544,weak,positive,False,False,False
victims_age_80_plus,gun_deaths_per_100k,-0.055718140632986725,0.055718140632986725,weak,negative,False,False,False
victim_offender_rel_spouse,%_at_least_bach_degree,-0.055658644706995566,0.055658644706995566,weak,negative,False,False,False
fem_pop,all_labor_force_part,-0.054536189401423546,0.054536189401423546,weak,negative,False,False,False
data_year,sex_assaults,-0.054394792673582264,0.054394792673582264,weak,negative,False,False,False
hispanic_victims,fem_poverty_rate,0.05420435987632674,0.05420435987632674,weak,positive,False,False,False
%_fem_age_40-49,fem_poverty_rate,0.053889369606547395,0.053889369606547395,weak,positive,False,False,False
fem_age_50-59,male_poverty_rate,-0.05382820083456129,0.05382820083456129,weak,negative,False,False,False
fem_pop,fem_age_80+,-0.053730404497807055,0.053730404497807055,weak,negative,False,False,False
nat_amer_victims,fem_labor_force_part,-0.053729336601686224,0.053729336601686224,weak,negative,False,False,False
fem_age_80+,avg_years_schooling,0.05368138607541727,0.05368138607541727,weak,positive,False,False,False
sex_assaults,fem_labor_force_part,-0.05342213736745468,0.05342213736745468,weak,negative,False,False,False
data_year,victim_offender_nonmarried_partner,0.05338044017441699,0.05338044017441699,weak,positive,False,False,False
hispanic_pop,other_race_pop,-0.053347809296934265,0.053347809296934265,weak,negative,False,False,False
on_tribal_lands,fem_age_80+,0.05308812261304001,0.05308812261304001,weak,positive,False,False,False
black_pop,white_adj_rate,-0.052713648807097994,0.052713648807097994,weak,negative,True,False,False
poverty_gender_disparity_score,fem_labor_force_part,0.05267435096064847,0.05267435096064847,weak,positive,False,False,False
nat_amer_victims,victim_offender_rel_spouse,-0.05236220893936446,0.05236220893936446,weak,negative,False,False,False
other_race_victims,asian_adj_rate,-0.05230359041360648,0.05230359041360648,weak,negative,False,False,False
victim_offender_rel_spouse,asian_adj_rate,-0.052192359895681335,0.052192359895681335,weak,negative,False,False,False
other_race_pop,%_fem_age_40-49,0.051943830828102326,0.051943830828102326,weak,positive,False,False,False
black_victims,%_at_least_bach_degree,-0.05164500126045569,0.05164500126045569,weak,negative,False,False,False
sex_assaults,fem_poverty_rate,0.05100109735415524,0.05100109735415524,weak,positive,False,False,False
data_year,%_fem_age_18-29,-0.05074529588581061,0.05074529588581061,weak,negative,False,False,False
fem_pop,%_at_least_bach_degree,0.05066937927030822,0.05066937927030822,weak,positive,False,False,False
other_race_victims,fem_age_50-59,0.050555468028533335,0.050555468028533335,weak,positive,False,False,False
sex_assaults,black_pop,0.05022671895184546,0.05022671895184546,weak,positive,False,True,False
on_tribal_lands,age_coef_variation,-0.04997504802759954,0.04997504802759954,weak,negative,False,False,False
poverty_gender_disparity_score,labor_force_ratio,-0.049934155363085694,0.049934155363085694,weak,negative,False,False,False
victims_age_80_plus,black_adj_rate,0.049470131150008964,0.049470131150008964,weak,positive,False,False,False
victims_age_50_59,all_labor_force_part,-0.04908080460577868,0.04908080460577868,weak,negative,False,False,False
hispanic_victims,%_at_least_bach_degree,0.04905131042161678,0.04905131042161678,weak,positive,False,False,False
on_tribal_lands,%_at_least_bach_degree,-0.049035973347985096,0.049035973347985096,weak,negative,False,False,False
fem_poverty_rate,black_adj_rate,0.0488699391435828,0.0488699391435828,weak,positive,False,False,False
on_tribal_lands,unemployment_rate,0.04874247779539478,0.04874247779539478,weak,positive,False,False,False
black_pop,hispanic_adj_rate,0.048706986835513076,0.048706986835513076,weak,positive,True,False,False
%_fem_age_30-39,gun_deaths_per_100k,0.04866245115663578,0.04866245115663578,weak,positive,False,False,False
on_tribal_lands,nat_amer_adj_rate,0.04861991112197215,0.04861991112197215,weak,positive,False,False,False
other_race_victims,fem_age_80+,0.04842226078925544,0.04842226078925544,weak,positive,False,False,False
hispanic_pop,asian_adj_rate,-0.04839996794078366,0.04839996794078366,weak,negative,True,False,False
nat_amer_victims,fem_poverty_rate,0.04839900051142766,0.04839900051142766,weak,positive,False,False,False
near_school,fem_labor_force_part,-0.04828520071000369,0.04828520071000369,weak,negative,False,False,False
data_year,diversity_index,0.04808337206928724,0.04808337206928724,weak,positive,False,False,False
fem_age_70-79,male_poverty_rate,0.04751595412351977,0.04751595412351977,weak,positive,False,False,False
victims_age_40_49,%_at_least_bach_degree,-0.047248066159025125,0.047248066159025125,weak,negative,False,False,False
victim_offender_nonmarried_partner,age_coef_variation,-0.046661858130697474,0.046661858130697474,weak,negative,False,False,False
black_victims,age_coef_variation,-0.04640470637557682,0.04640470637557682,weak,negative,False,False,False
nat_amer_victims,victims_age_70_79,-0.0453362239844057,0.0453362239844057,weak,negative,False,False,False
age_coef_variation,black_adj_rate,-0.045277962085274806,0.045277962085274806,weak,negative,False,False,False
white_pop,gun_deaths_per_100k,0.04498515451931012,0.04498515451931012,weak,positive,False,False,False
asian_pop,fem_age_70-79,-0.04496568218626177,0.04496568218626177,weak,negative,False,False,False
victims_age_18_29,%_at_least_bach_degree,-0.04490381591081971,0.04490381591081971,weak,negative,False,False,False
labor_force_ratio,hispanic_adj_rate,0.04481867101444722,0.04481867101444722,weak,positive,False,False,False
fem_age_60-69,fem_poverty_rate,-0.04466931448432255,0.04466931448432255,weak,negative,False,False,False
nat_amer_pop,fem_poverty_rate,0.044357800920939106,0.044357800920939106,weak,positive,True,False,False
nat_amer_victims,unemployment_rate,-0.04383088406995181,0.04383088406995181,weak,negative,False,False,False
other_race_victims,labor_force_ratio,-0.043198912840851034,0.043198912840851034,weak,negative,False,False,False
white_victims,%_at_least_bach_degree,-0.042286088224737874,0.042286088224737874,weak,negative,False,False,False
nat_amer_victims,other_race_pop,0.04224014784661268,0.04224014784661268,weak,positive,False,True,False
other_race_victims,black_adj_rate,-0.0420974969195071,0.0420974969195071,weak,negative,False,False,False
other_race_pop,all_labor_force_part,0.041865325114265106,0.041865325114265106,weak,positive,False,False,False
victim_offender_nonmarried_partner,mhhi,-0.04186359488249444,0.04186359488249444,weak,negative,False,False,False
involving_firearm,asian_adj_rate,-0.040840004766547866,0.040840004766547866,weak,negative,False,False,False
%_fem_age_18-29,%_at_least_high_school,-0.040397956186671864,0.040397956186671864,weak,negative,False,False,False
total_incidents,%_at_least_bach_degree,-0.04028654893674472,0.04028654893674472,weak,negative,False,False,False
dv_total,age_coef_variation,-0.039975120314136074,0.039975120314136074,weak,negative,False,False,False
other_race_pop,fem_labor_force_part,0.03994937084781034,0.03994937084781034,weak,positive,False,False,False
diversity_index,all_labor_force_part,0.03965176624389013,0.03965176624389013,weak,positive,False,False,False
data_year,hispanic_pop,0.03963547954334467,0.03963547954334467,weak,positive,False,False,False
%_fem_age_18-29,fem_poverty_rate,0.03962865697793283,0.03962865697793283,weak,positive,False,False,False
diversity_index,gun_deaths_per_100k,-0.039578719153912714,0.039578719153912714,weak,negative,False,False,False
victims_age_70_79,poverty_gender_disparity_score,-0.03956405039272202,0.03956405039272202,weak,negative,False,False,False
involving_firearm,asian_pop,-0.03904104173921335,0.03904104173921335,weak,negative,False,True,False
white_pop,nat_amer_pop,-0.03844581904294941,0.03844581904294941,weak,negative,False,False,False
asian_pop,labor_force_ratio,-0.03825565449327588,0.03825565449327588,weak,negative,False,False,False
data_year,age_coef_variation,-0.03786574015811702,0.03786574015811702,weak,negative,False,False,False
age_coef_variation,%_at_least_high_school,0.0377199322978224,0.0377199322978224,weak,positive,False,False,False
fem_age_70-79,gun_deaths_per_100k,0.03769447262959941,0.03769447262959941,weak,positive,False,False,False
victims_age_50_59,%_at_least_bach_degree,-0.0373968494158388,0.0373968494158388,weak,negative,False,False,False
data_year,white_pop,-0.03730460371419639,0.03730460371419639,weak,negative,False,False,False
asian_victims,fem_poverty_rate,-0.03689343580250741,0.03689343580250741,weak,negative,False,False,False
nat_amer_pop,labor_force_ratio,-0.036860163789453615,0.036860163789453615,weak,negative,False,False,False
fem_poverty_rate,labor_force_ratio,-0.03681878927996063,0.03681878927996063,weak,negative,False,False,False
white_victims,nat_amer_victims,-0.03645201773719032,0.03645201773719032,weak,negative,False,False,False
victims_age_30_39,%_at_least_bach_degree,-0.035796897020051476,0.035796897020051476,weak,negative,False,False,False
%_at_least_bach_degree,nat_amer_adj_rate,-0.03566261229635286,0.03566261229635286,weak,negative,False,False,False
victims_age_80_plus,poverty_gender_disparity_score,-0.03534783897835464,0.03534783897835464,weak,negative,False,False,False
sex_assaults,mhhi,0.03531686302017052,0.03531686302017052,weak,positive,False,False,False
%_fem_age_30-39,labor_force_ratio,-0.03509145005183742,0.03509145005183742,weak,negative,False,False,False
white_pop,fem_labor_force_part,0.03498230076857915,0.03498230076857915,weak,positive,False,False,False
age_coef_variation,avg_years_schooling,0.03439125903615375,0.03439125903615375,weak,positive,False,False,False
victims_age_40_49,all_labor_force_part,-0.0333712707546072,0.0333712707546072,weak,negative,False,False,False
%_fem_age_40-49,black_adj_rate,0.03306818858853917,0.03306818858853917,weak,positive,False,False,False
nat_amer_pop,diversity_index,0.03301016552649782,0.03301016552649782,weak,positive,False,False,False
victims_age_60_69,poverty_gender_disparity_score,-0.03285254726530737,0.03285254726530737,weak,negative,False,False,False
victim_offender_nonmarried_partner,all_labor_force_part,-0.03252234401967124,0.03252234401967124,weak,negative,False,False,False
dv_total,all_labor_force_part,-0.032254431267190894,0.032254431267190894,weak,negative,False,False,False
hispanic_victims,fem_age_50-59,0.03220700079616654,0.03220700079616654,weak,positive,False,False,False
hispanic_pop,age_coef_variation,0.03201236962585856,0.03201236962585856,weak,positive,False,False,False
hispanic_victims,poverty_gender_disparity_score,-0.0317673524948578,0.0317673524948578,weak,negative,False,False,False
involving_firearm,on_tribal_lands,-0.03166714642106579,0.03166714642106579,weak,negative,False,False,False
nat_amer_pop,black_adj_rate,-0.031471298798008855,0.031471298798008855,weak,negative,True,False,False
victims_age_70_79,on_tribal_lands,0.031369349768317366,0.031369349768317366,weak,positive,False,False,False
near_school,all_labor_force_part,0.031347984844807934,0.031347984844807934,weak,positive,False,False,False
fem_age_80+,fem_poverty_rate,-0.03133031482992774,0.03133031482992774,weak,negative,False,False,False
hispanic_pop,nat_amer_adj_rate,-0.030732192088070726,0.030732192088070726,weak,negative,True,False,False
asian_victims,black_adj_rate,-0.03046909243546183,0.03046909243546183,weak,negative,False,False,False
asian_victims,other_race_pop,0.030377966447097525,0.030377966447097525,weak,positive,False,True,False
data_year,other_race_pop,0.029955824324565852,0.029955824324565852,weak,positive,False,False,False
victims_age_80_plus,on_tribal_lands,0.029843711180226287,0.029843711180226287,weak,positive,False,False,False
%_fem_age_30-39,%_at_least_high_school,-0.02943637693829867,0.02943637693829867,weak,negative,False,False,False
dv_total,mhhi,-0.029250688374615582,0.029250688374615582,weak,negative,False,False,False
victims_age_50_59,poverty_gender_disparity_score,-0.029203170768495202,0.029203170768495202,weak,negative,False,False,False
mhhi,asian_adj_rate,-0.028884523507396856,0.028884523507396856,weak,negative,False,False,False
victims_age_70_79,age_coef_variation,-0.0287430921737321,0.0287430921737321,weak,negative,False,False,False
on_tribal_lands,fem_pop,0.02874134086549269,0.02874134086549269,weak,positive,False,True,False
firearm_nonmarried,on_tribal_lands,-0.028577756693793574,0.028577756693793574,weak,negative,False,False,False
hispanic_victims,asian_adj_rate,-0.028481067188451645,0.028481067188451645,weak,negative,False,False,False
hispanic_victims,on_tribal_lands,0.028257687065534023,0.028257687065534023,weak,positive,False,False,False
unemployment_rate,%_at_least_bach_degree,0.028137213576362737,0.028137213576362737,weak,positive,False,False,False
other_race_pop,white_adj_rate,-0.027892448150923392,0.027892448150923392,weak,negative,True,False,False
asian_victims,asian_adj_rate,-0.02787234739230809,0.02787234739230809,weak,negative,False,False,False
other_race_pop,%_at_least_bach_degree,0.02747246184661885,0.02747246184661885,weak,positive,False,False,False
firearm_nonmarried,asian_adj_rate,-0.027391045177555615,0.027391045177555615,weak,negative,False,False,False
victims_age_60_69,mhhi,0.027247693855851154,0.027247693855851154,weak,positive,False,False,False
victims_age_18_29,mhhi,-0.02704493662929599,0.02704493662929599,weak,negative,False,False,False
diversity_index,avg_years_schooling,-0.025959930207681926,0.025959930207681926,weak,negative,False,False,False
total_incidents,all_labor_force_part,-0.025886469964079152,0.025886469964079152,weak,negative,False,False,False
nat_amer_victims,hispanic_adj_rate,-0.025844175283600817,0.025844175283600817,weak,negative,False,False,False
other_race_victims,all_labor_force_part,0.025584817054205563,0.025584817054205563,weak,positive,False,False,False
victims_age_60_69,%_at_least_bach_degree,-0.025412584433508082,0.025412584433508082,weak,negative,False,False,False
on_tribal_lands,other_race_pop,-0.02522086170871296,0.02522086170871296,weak,negative,False,True,False
victim_offender_rel_spouse,gun_deaths_per_100k,0.02510412290163075,0.02510412290163075,weak,positive,False,False,False
victims_age_40_49,age_coef_variation,-0.024962766237262693,0.024962766237262693,weak,negative,False,False,False
victims_age_50_59,age_coef_variation,-0.02482702925546903,0.02482702925546903,weak,negative,False,False,False
victim_offender_nonmarried_partner,gun_deaths_per_100k,0.024657419585810816,0.024657419585810816,weak,positive,False,False,False
hispanic_pop,all_labor_force_part,0.02405967778927648,0.02405967778927648,weak,positive,False,False,False
nat_amer_victims,victims_age_80_plus,-0.023695865632367048,0.023695865632367048,weak,negative,False,False,False
other_race_pop,asian_adj_rate,-0.02369413780511724,0.02369413780511724,weak,negative,True,False,False
victims_age_30_39,poverty_gender_disparity_score,-0.023594369241709972,0.023594369241709972,weak,negative,False,False,False
victims_age_18_29,age_coef_variation,-0.02344994136076722,0.02344994136076722,weak,negative,False,False,False
labor_force_ratio,black_adj_rate,-0.02323610149150553,0.02323610149150553,weak,negative,False,False,False
data_year,nat_amer_victims,0.023177505654178417,0.023177505654178417,weak,positive,False,False,False
white_victims,poverty_gender_disparity_score,-0.023151114052588413,0.023151114052588413,weak,negative,False,False,False
other_race_victims,male_poverty_rate,0.022945372149713386,0.022945372149713386,weak,positive,False,False,False
total_incidents,poverty_gender_disparity_score,-0.02219141813113318,0.02219141813113318,weak,negative,False,False,False
victims_age_40_49,poverty_gender_disparity_score,-0.022168734706655067,0.022168734706655067,weak,negative,False,False,False
victims_age_18_29,gun_deaths_per_100k,0.021820402642734632,0.021820402642734632,weak,positive,False,False,False
nat_amer_victims,sex_assaults,-0.021343598253654464,0.021343598253654464,weak,negative,False,False,False
nat_amer_pop,all_labor_force_part,0.02116216264330982,0.02116216264330982,weak,positive,False,False,False
total_incidents,age_coef_variation,-0.021135966323509413,0.021135966323509413,weak,negative,False,False,False
white_victims,on_tribal_lands,0.020857189370080218,0.020857189370080218,weak,positive,False,False,False
data_year,asian_pop,0.020742868145044176,0.020742868145044176,weak,positive,False,False,False
victims_age_30_39,all_labor_force_part,-0.020613828421016556,0.020613828421016556,weak,negative,False,False,False
labor_force_ratio,nat_amer_adj_rate,0.020589449421677574,0.020589449421677574,weak,positive,False,False,False
nat_amer_victims,black_adj_rate,0.01983004772252358,0.01983004772252358,weak,positive,False,False,False
on_tribal_lands,male_poverty_rate,0.019487005271182096,0.019487005271182096,weak,positive,False,False,False
hispanic_pop,fem_poverty_rate,0.01939810189495031,0.01939810189495031,weak,positive,True,False,False
near_school,unemployment_rate,0.01938845428424198,0.01938845428424198,weak,positive,False,False,False
white_victims,age_coef_variation,-0.019283021785617725,0.019283021785617725,weak,negative,False,False,False
%_at_least_bach_degree,asian_adj_rate,-0.019063061473920374,0.019063061473920374,weak,negative,False,False,False
other_race_victims,black_pop,-0.019023731786739332,0.019023731786739332,weak,negative,False,True,False
data_year,firearm_nonmarried,-0.018811267698460983,0.018811267698460983,weak,negative,False,False,False
asian_victims,male_poverty_rate,-0.018764867487751937,0.018764867487751937,weak,negative,False,False,False
victims_age_40_49,gun_deaths_per_100k,0.018335240551868102,0.018335240551868102,weak,positive,False,False,False
asian_pop,white_adj_rate,-0.018293818208088508,0.018293818208088508,weak,negative,True,False,False
victims_age_60_69,age_coef_variation,-0.018228805971201984,0.018228805971201984,weak,negative,False,False,False
nat_amer_victims,all_labor_force_part,-0.018116636439750228,0.018116636439750228,weak,negative,False,False,False
white_victims,mhhi,0.017969035463647472,0.017969035463647472,weak,positive,False,False,False
victims_age_18_29,poverty_gender_disparity_score,-0.01730917415888878,0.01730917415888878,weak,negative,False,False,False
dv_total,poverty_gender_disparity_score,-0.01721243139652793,0.01721243139652793,weak,negative,False,False,False
male_poverty_rate,black_adj_rate,0.01710836803348644,0.01710836803348644,weak,positive,False,False,False
nat_amer_victims,asian_victims,-0.017102362795042184,0.017102362795042184,weak,negative,False,False,False
asian_victims,fem_labor_force_part,0.016939054572253087,0.016939054572253087,weak,positive,False,False,False
male_poverty_rate,labor_force_ratio,-0.01676548513711492,0.01676548513711492,weak,negative,False,False,False
other_race_victims,%_fem_age_18-29,-0.016596859162891473,0.016596859162891473,weak,negative,False,False,False
victims_age_18_29,all_labor_force_part,-0.016303690893678346,0.016303690893678346,weak,negative,False,False,False
dv_total,gun_deaths_per_100k,0.016264310165632286,0.016264310165632286,weak,positive,False,False,False
victim_offender_rel_spouse,poverty_gender_disparity_score,-0.016206806568636663,0.016206806568636663,weak,negative,False,False,False
total_incidents,gun_deaths_per_100k,0.015285265622696638,0.015285265622696638,weak,positive,False,False,False
black_victims,poverty_gender_disparity_score,0.015251222552884313,0.015251222552884313,weak,positive,False,False,False
near_school,on_tribal_lands,-0.015075472026469297,0.015075472026469297,weak,negative,False,False,False
sex_assaults,on_tribal_lands,0.01500442550979126,0.01500442550979126,weak,positive,False,False,False
black_pop,poverty_gender_disparity_score,-0.014923075245594821,0.014923075245594821,weak,negative,False,False,False
victims_age_30_39,age_coef_variation,-0.014906099203636789,0.014906099203636789,weak,negative,False,False,False
diversity_index,hispanic_adj_rate,0.014824001738532417,0.014824001738532417,weak,positive,False,False,False
fem_poverty_rate,poverty_gender_disparity_score,-0.014548367178885016,0.014548367178885016,weak,negative,False,False,False
on_tribal_lands,white_adj_rate,0.014379651965023868,0.014379651965023868,weak,positive,False,False,False
age_coef_variation,hispanic_adj_rate,-0.014371719649328367,0.014371719649328367,weak,negative,False,False,False
white_victims,gun_deaths_per_100k,-0.014192336757664665,0.014192336757664665,weak,negative,False,False,False
other_race_victims,avg_years_schooling,0.01387643754570489,0.01387643754570489,weak,positive,False,False,False
asian_victims,black_pop,-0.013874502701502815,0.013874502701502815,weak,negative,False,True,False
on_tribal_lands,fem_poverty_rate,-0.013746430662955628,0.013746430662955628,weak,negative,False,False,False
victims_age_70_79,%_at_least_bach_degree,-0.013641503305907647,0.013641503305907647,weak,negative,False,False,False
other_race_victims,white_adj_rate,0.013127875464434833,0.013127875464434833,weak,positive,False,False,False
victim_offender_rel_spouse,all_labor_force_part,-0.012813156735788882,0.012813156735788882,weak,negative,False,False,False
fem_pop,white_adj_rate,0.012595706257897308,0.012595706257897308,weak,positive,True,False,False
other_race_victims,fem_labor_force_part,0.0125833531390109,0.0125833531390109,weak,positive,False,False,False
victim_offender_nonmarried_partner,poverty_gender_disparity_score,-0.012311176469133397,0.012311176469133397,weak,negative,False,False,False
gun_deaths_per_100k,nat_amer_adj_rate,0.012226838749476745,0.012226838749476745,weak,positive,False,False,False
other_race_pop,age_coef_variation,-0.012176652159928384,0.012176652159928384,weak,negative,False,False,False
